Reaction id	Reaction name	stoichiometry	Genes
rxn01828_c0	L-Arabinonate hydro-lyase	cpd00427_c0 --> cpd00001_c0 + cpd00520_c0	6666666.653812.peg.4407;
rxn10011_c0	acyl-CoA dehydrogenase (octanoyl-CoA)	cpd00004_c0 + cpd00067_c0 + cpd03130_c0 --> cpd00003_c0 + cpd01335_c0	6666666.653812.peg.2991;
rxn00849_c0	D-Alanine:2-oxoglutarate aminotransferase	cpd00024_c0 + cpd00117_c0 <=> cpd00020_c0 + cpd00186_c0	6666666.653812.peg.820;6666666.653812.peg.3529;
rxn05292_c0	TRANS-RXNBWI-115528.ce	cpd10516_e0 --> cpd10516_c0	6666666.653812.peg.1775;6666666.653812.peg.1774;6666666.653812.peg.1776;
rxn00588_c0	Catechol:oxygen 1,2-oxidoreductase(decyclizing)	cpd00007_c0 + cpd00077_c0 --> 2.0 cpd00067_c0 + cpd01630_c0	6666666.653812.peg.1215;
rxn05327_c0	Decanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	cpd00004_c0 + 2.0 cpd00067_c0 + cpd11475_c0 --> cpd00003_c0 + cpd11474_c0	6666666.653812.peg.1686;6666666.653812.peg.882;
rxn02275_c0	4-Guanidinobutanamide amidohydrolase	cpd00001_c0 + cpd01973_c0 --> cpd00013_c0 + cpd00762_c0	6666666.653812.peg.3937;6666666.653812.peg.2656;
rxn00503_c0	(S)-1-pyrroline-5-carboxylate:NAD+ oxidoreductase	2.0 cpd00001_c0 + cpd00003_c0 + cpd02431_c0 <=> cpd00004_c0 + cpd00023_c0 + cpd00067_c0	6666666.653812.peg.972;
rxn01545_c0	Xanthosine ribohydrolase	cpd00001_c0 + cpd01217_c0 <=> cpd00105_c0 + cpd00309_c0	6666666.653812.peg.4140;
rxn04043_c0	ADP:D-fructose-6-phosphate 1-phosphotransferase	cpd00008_c0 + cpd00072_c0 <=> cpd00018_c0 + 2.0 cpd00067_c0 + cpd00290_c0	6666666.653812.peg.254;6666666.653812.peg.2367;
rxn02502_c0	1D-1-Guanidino-3-amino-1,3-dideoxy-scyllo-inositol:pyruvate aminotransferase	cpd00020_c0 + cpd00953_c0 <=> cpd00035_c0 + cpd02847_c0	6666666.653812.peg.4551;
rxn03540_c0	R05225	4.0 cpd00001_c0 + 4.0 cpd00002_c0 + 4.0 cpd00053_c0 + cpd03916_c0 <=> 4.0 cpd00008_c0 + 4.0 cpd00009_c0 + 4.0 cpd00023_c0 + 4.0 cpd00067_c0 + cpd03917_c0	6666666.653812.peg.3833;
rxn03421_c0	2,5-Diaminopyrimidine nucleoside triphosphate mutase	cpd03519_c0 <=> cpd03666_c0	6666666.653812.peg.2919;6666666.653812.peg.4460;
rxn01023_c0	formamide hydro-lyase (cyanide-forming)	cpd00378_c0 <=> cpd00001_c0 + cpd00150_c0	6666666.653812.peg.5110;6666666.653812.peg.4850;
rxn02112_c0	(R,R)-Butane-2,3-diol:NAD+ oxidoreductase	cpd00003_c0 + cpd01947_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00361_c0	6666666.653812.peg.5161;6666666.653812.peg.202;6666666.653812.peg.201;
rxn03211_c0	(R)-reticuline:NADP+ oxidoreductase	cpd00005_c0 + cpd03680_c0 <=> cpd00006_c0 + cpd03083_c0	6666666.653812.peg.4746;
rxn01119_c0	UDP-galactose:undecaprenyl-phosphate galactose phosphotransferase	cpd00043_c0 + cpd00286_c0 <=> cpd00091_c0 + cpd02745_c0	6666666.653812.peg.866;6666666.653812.peg.547;
rxn11724_c0	R08189	cpd00001_c0 + cpd14887_c0 <=> cpd00010_c0 + 2.0 cpd00067_c0 + cpd16301_c0	6666666.653812.peg.19;
rxn01204_c0	4-aminobutanoate:2-oxoglutarate aminotransferase	cpd00024_c0 + cpd00281_c0 <=> cpd00023_c0 + cpd00199_c0	6666666.653812.peg.4585;6666666.653812.peg.2397;
rxn00003_c0	pyruvate:pyruvate acetaldehydetransferase (decarboxylating)	cpd00011_c0 + cpd00668_c0 <=> 2.0 cpd00020_c0 + cpd00067_c0	6666666.653812.peg.3806;
rxn01479_c0	CTP:ethanolamine-phosphate cytidylyltransferase	cpd00052_c0 + cpd00285_c0 <=> cpd00012_c0 + cpd00444_c0	6666666.653812.peg.1611;6666666.653812.peg.1356;
rxn02477_c0	3-Hydroxy-2-methylpyridine-4,5-dicarboxylate 4-carboxy-lyase	cpd00067_c0 + cpd02805_c0 <=> cpd00011_c0 + cpd00933_c0	6666666.653812.peg.3371;6666666.653812.peg.3375;
rxn01278_c0	D-Gluconate:NADP+ 5-oxidoreductase	cpd00006_c0 + cpd00222_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00781_c0	6666666.653812.peg.5007;6666666.653812.peg.3692;
rxn01015_c0	hydroxypyruvate aldose-ketose-isomerase	cpd00145_c0 <=> cpd00843_c0	6666666.653812.peg.4034;6666666.653812.peg.5202;
rxn09244_c0	selenophosphate:L-seryl-tRNASec selenium transferase	cpd00067_c0 + cpd03078_c0 + cpd15565_c0 <=> cpd00009_c0 + cpd15563_c0	6666666.653812.peg.3610;
rxn00058_c0	Ferrocytochrome-c:oxygen oxidoreductase	cpd00007_c0 + 4.0 cpd00067_c0 + 4.0 cpd00110_c0 --> 2.0 cpd00001_c0 + 4.0 cpd00109_c0	6666666.653812.peg.1982;6666666.653812.peg.4484;6666666.653812.peg.3117;6666666.653812.peg.4480;
rxn01169_c0	ATP:beta-D-glucose 6-phosphotransferase	cpd00002_c0 + cpd00190_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00863_c0	6666666.653812.peg.2760;
rxn00299_c0	GTP 7,8-8,9-dihydrolase	cpd00001_c0 + cpd00038_c0 --> cpd00047_c0 + cpd00067_c0 + cpd02978_c0	6666666.653812.peg.2919;6666666.653812.peg.4460;
rxn00756_c0	Choline sulfate sulfohydrolase	cpd00001_c0 + cpd00681_c0 --> cpd00048_c0 + cpd00067_c0 + cpd00098_c0	6666666.653812.peg.2345;
rxn01008_c0	UDP-glucuronate 4-epimerase	cpd00144_c0 <=> cpd00472_c0	6666666.653812.peg.2232;
rxn02484_c0	ATP:4-amino-5-hydroxymethyl-2-methylpyrimidine 5-phosphotransferase	cpd00002_c0 + cpd00939_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd02775_c0	6666666.653812.peg.42;
rxn00013_c0	D-Glucose-1-phosphate:D-glucose-1-phosphate 6-phosphotransferase	2.0 cpd00067_c0 + 2.0 cpd00089_c0 <=> cpd00027_c0 + cpd00499_c0	6666666.653812.peg.5241;6666666.653812.peg.5266;
rxn01133_c0	Acetyl-CoA:maltose O-acetyltransferase	cpd00022_c0 + cpd00179_c0 --> cpd00010_c0 + cpd01441_c0	6666666.653812.peg.1792;
rxn02206_c0	Isonocardicin A epimerase	cpd00687_c0 <=> cpd01332_c0	6666666.653812.peg.4055;
rxn01462_c0	4-Guanidinobutanoate amidinohydrolase	cpd00001_c0 + cpd00762_c0 <=> cpd00073_c0 + cpd00281_c0	6666666.653812.peg.1091;
rxn08128_c0	Amylomaltase (maltopentaose)	cpd00179_c0 + cpd15495_c0 <=> cpd00027_c0 + cpd01329_c0	6666666.653812.peg.4597;
rxn01423_c0	L-2-aminoadipate:2-oxoglutarate aminotransferase	cpd00024_c0 + cpd00705_c0 <=> cpd00023_c0 + cpd00269_c0	6666666.653812.peg.4551;
rxn00705_c0	D-Glucose-1-phosphate:D-glucose-1-phosphate 6-phosphotransferase	2.0 cpd00067_c0 + 2.0 cpd00089_c0 <=> cpd00027_c0 + cpd00907_c0	6666666.653812.peg.5241;6666666.653812.peg.5266;
rxn01904_c0	Styrene-oxide isomerase	cpd01413_c0 <=> cpd00464_c0	6666666.653812.peg.2601;
rxn10014_c0	acyl-CoA dehydrogenase (tetradecanoyl-CoA)	cpd00004_c0 + cpd00067_c0 + cpd03127_c0 --> cpd00003_c0 + cpd01695_c0	6666666.653812.peg.2991;
rxn01702_c0	retinyl-palmitate palmitohydrolase	cpd00001_c0 + cpd01691_c0 <=> cpd00067_c0 + cpd00214_c0 + cpd00365_c0	6666666.653812.peg.2831;
rxn00214_c0	UDP-glucose 4-epimerase	cpd00026_c0 <=> cpd00043_c0	6666666.653812.peg.2355;6666666.653812.peg.5207;6666666.653812.peg.3662;
rxn05322_c0	Butyryl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	cpd00004_c0 + 2.0 cpd00067_c0 + cpd11465_c0 --> cpd00003_c0 + cpd11464_c0	6666666.653812.peg.1686;6666666.653812.peg.882;
rxn01316_c0	phosphoenolpyruvate:N-acetyl-D-mannosamine C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)	cpd00001_c0 + cpd00061_c0 + cpd00492_c0 --> cpd00009_c0 + cpd00232_c0	6666666.653812.peg.3665;
rxn02429_c0	ATP:2-dehydro-3-deoxy-galactonokinase	cpd00002_c0 + cpd00894_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00945_c0	6666666.653812.peg.5111;6666666.653812.peg.2829;
rxn01748_c0	Allantoin amidohydrolase	cpd00001_c0 + cpd01092_c0 <=> cpd00388_c0	6666666.653812.peg.3622;
rxn07586_c0	cobalt-precorrin 5A acylhydrolase	cpd00001_c0 + cpd08371_c0 <=> cpd00071_c0 + cpd14960_c0	6666666.653812.peg.2692;
rxn02548_c0	S-Adenosyl-L-methionine:5,7,4'-trihydroxyflavone 4'-O-methyltransferase	cpd00017_c0 + cpd01047_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd01043_c0	6666666.653812.peg.2449;
rxn10122_c0	NADH dehydrogenase (ubiquinone-8 & 3.5 protons)	cpd00004_c0 + 4.5 cpd00067_c0 + cpd15560_c0 <=> cpd00003_c0 + 3.5 cpd00067_e0 + cpd15561_c0	6666666.653812.peg.2288;6666666.653812.peg.2294;6666666.653812.peg.2289;6666666.653812.peg.2302;6666666.653812.peg.2291;6666666.653812.peg.2290;6666666.653812.peg.2287;6666666.653812.peg.2309;6666666.653812.peg.2308;6666666.653812.peg.2307;6666666.653812.peg.2304;6666666.653812.peg.2306;6666666.653812.peg.2305;6666666.653812.peg.2296;6666666.653812.peg.2298;
rxn11721_c0	R08186	cpd00001_c0 + cpd16344_c0 <=> cpd00010_c0 + 2.0 cpd00067_c0 + cpd16341_c0	6666666.653812.peg.19;
rxn00376_c0	N-Formyl-L-aspartate amidohydrolase	cpd00001_c0 + cpd00769_c0 <=> cpd00041_c0 + cpd00047_c0	6666666.653812.peg.875;
rxn07903_c0	4-fluorocatechol:oxygen 1,2-oxidoreductase	cpd00007_c0 + cpd15177_c0 <=> 2.0 cpd00067_c0 + cpd15178_c0	6666666.653812.peg.1215;
rxn00500_c0	(R)-Lactate:NAD+ oxidoreductase	cpd00003_c0 + cpd00221_c0 <=> cpd00004_c0 + cpd00020_c0 + cpd00067_c0	6666666.653812.peg.3013;
rxn00772_c0	ATP:D-ribose 5-phosphotransferase	cpd00002_c0 + cpd00105_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00101_c0	6666666.653812.peg.254;6666666.653812.peg.2367;
rxn02262_c0	ATP:6-deoxy-L-galactose 1-phosphotransferase	cpd00002_c0 + cpd00751_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd01912_c0	6666666.653812.peg.907;
rxn02028_c0	Trimethylaminoacetate:L-homosysteine S-methyltransferase	cpd00135_c0 + cpd00540_c0 --> cpd00060_c0 + cpd00756_c0	6666666.653812.peg.4090;
rxn01802_c0	Glutaryl-CoA:(acceptor) 2,3-oxidoreductase (decarboxylating)	cpd00015_c0 + cpd00067_c0 + cpd00413_c0 <=> cpd00011_c0 + cpd00650_c0 + cpd00982_c0	6666666.653812.peg.4583;
rxn00868_c0	Butanoyl-CoA:(acceptor) 2,3-oxidoreductase	cpd00004_c0 + cpd00067_c0 + cpd00650_c0 --> cpd00003_c0 + cpd00120_c0	6666666.653812.peg.2991;
rxn11719_c0	R08184	cpd00001_c0 + cpd16343_c0 <=> cpd00010_c0 + cpd00067_c0 + cpd05196_c0	6666666.653812.peg.19;
rxn00018_c0	3-phospho-D-glycerate carboxy-lyase (dimerizing; D-ribulose-1,5-bisphosphate-forming)	cpd00001_c0 + cpd00011_c0 + cpd00871_c0 <=> 2.0 cpd00067_c0 + 2.0 cpd00169_c0	6666666.653812.peg.1737;6666666.653812.peg.1738;
rxn00404_c0	L-Arginine:glycine amidinotransferase	cpd00033_c0 + cpd00051_c0 <=> cpd00064_c0 + cpd00451_c0	6666666.653812.peg.2565;
rxn03897_c0	R05621	cpd00004_c0 + cpd00007_c0 + cpd00067_c0 + cpd00153_c0 --> cpd00003_c0 + cpd03762_c0	6666666.653812.peg.1216;6666666.653812.peg.1217;
rxn00145_c0	(S)-Lactate:ferricytochrome-c 2-oxidoreductase	2.0 cpd00109_c0 + cpd00159_c0 --> cpd00020_c0 + 2.0 cpd00067_c0 + 2.0 cpd00110_c0	6666666.653812.peg.5244;6666666.653812.peg.4224;6666666.653812.peg.5227;6666666.653812.peg.4855;
rxn08126_c0	Amylomaltase (maltotriose)	cpd00179_c0 + cpd01262_c0 <=> cpd00027_c0 + cpd01399_c0	6666666.653812.peg.4597;
rxn05732_c0	acyl-CoA dehydrogenase (hexadecanoyl-CoA)	cpd00004_c0 + cpd00067_c0 + cpd03126_c0 --> cpd00003_c0 + cpd00134_c0	6666666.653812.peg.2991;
rxn01303_c0	Acetyl-CoA:L-homoserine O-acetyltransferase	cpd00022_c0 + cpd00227_c0 --> cpd00010_c0 + cpd00790_c0	6666666.653812.peg.2666;
rxn07435_c0	R07604	cpd00213_c0 + cpd14702_c0 <=> cpd00056_c0 + cpd14703_c0	6666666.653812.peg.1637;6666666.653812.peg.4941;6666666.653812.peg.4942;
rxn00872_c0	Butanoyl-CoA:oxygen 2-oxidoreductase	cpd00650_c0 + cpd00982_c0 --> cpd00015_c0 + cpd00067_c0 + cpd00120_c0	6666666.653812.peg.3746;
rxn00690_c0	Formate:tetrahydrofolate ligase (ADP-forming)	cpd00002_c0 + cpd00047_c0 + cpd00087_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00201_c0	6666666.653812.peg.1355;6666666.653812.peg.1612;
rxn08438_c0	R08157	cpd00001_c0 + cpd11470_c0 <=> cpd00067_c0 + cpd03846_c0 + cpd11493_c0	6666666.653812.peg.19;
rxn10012_c0	acyl-CoA dehydrogenase (decanoyl-CoA)	cpd00004_c0 + cpd00067_c0 + cpd03129_c0 --> cpd00003_c0 + cpd03128_c0	6666666.653812.peg.2991;
rxn00938_c0	Nicotinamide amidohydrolase	cpd00001_c0 + cpd00133_c0 --> cpd00013_c0 + cpd00218_c0	6666666.653812.peg.875;
rxn04938_c0	S-(hydroxymethyl)glutathione:NADP+ oxidoreductase	cpd00006_c0 + cpd09879_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00759_c0	6666666.653812.peg.16;
rxn00552_c0	D-glucosamine-6-phosphate aminohydrolase (ketol isomerizing)	cpd00001_c0 + cpd00288_c0 --> cpd00013_c0 + cpd00072_c0	6666666.653812.peg.2541;
rxn01031_c0	1,4-diguanidinobutane amidinohydrolase	cpd00073_c0 + cpd00152_c0 <=> cpd00001_c0 + cpd01950_c0	6666666.653812.peg.3512;6666666.653812.peg.1730;6666666.653812.peg.1052;6666666.653812.peg.1779;
rxn00215_c0	UDP-glucose 4,6-hydro-lyase (UDP-4-dehydro-6-deoxy-D-glucose-forming)	cpd00026_c0 <=> cpd00001_c0 + cpd02528_c0	6666666.653812.peg.5243;
rxn04278_c0	3-Isopropylbut-3-enoyl-CoA thioesterase	cpd00001_c0 + cpd08746_c0 <=> cpd00010_c0 + 2.0 cpd00067_c0 + cpd08747_c0	6666666.653812.peg.19;
rxn02290_c0	(S)-2,3-Epoxysqualene mutase (cyclizing, lanosterol-forming)	cpd00776_c0 <=> cpd01188_c0	6666666.653812.peg.1213;
rxn03954_c0	L-idonate:NADP oxidoreductase	cpd00006_c0 + cpd00573_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00781_c0	6666666.653812.peg.5245;
rxn01192_c0	Protocatechuate:oxygen 3,4-oxidoreductase (decyclizing)	cpd00007_c0 + cpd00197_c0 --> 2.0 cpd00067_c0 + cpd00856_c0	6666666.653812.peg.3602;6666666.653812.peg.3601;
rxn05325_c0	Octanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)	cpd00004_c0 + cpd00067_c0 + cpd11471_c0 --> cpd00003_c0 + cpd11470_c0	6666666.653812.peg.1686;6666666.653812.peg.882;
rxn14229_c0	sn-glycerol 3-phosphate:quinone oxidoreductase	cpd00080_c0 + cpd00364_c0 <=> cpd00095_c0 + cpd00415_c0	6666666.653812.peg.1230;
rxn08647_c0	ATP:(R)-glycerate 2-phosphotransferase	cpd00002_c0 + cpd00223_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00482_c0	6666666.653812.peg.4630;6666666.653812.peg.1477;
rxn07295_c0	glycine oxidase	cpd00033_c0 --> 3.0 cpd00067_c0 + cpd14545_c0	6666666.653812.peg.41;
rxn01996_c0	Methylmalonyl-CoA epimerase	cpd00891_c0 <=> cpd00519_c0	6666666.653812.peg.696;6666666.653812.peg.2232;
rxn03583_c0	4-(hydroxymethyl)benzenesulfonate:NAD+ oxidoreductase	cpd00003_c0 + cpd04079_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd04080_c0	6666666.653812.peg.1293;
rxn10476_c0	hydrogenobyrinic-acid-a,c-diamide:cobalt cobalt-ligase (ADP-forming)	cpd00001_c0 + cpd00002_c0 + cpd00149_c0 + cpd03913_c0 <=> cpd00008_c0 + cpd00009_c0 + 2.0 cpd00067_c0 + cpd03914_c0	6666666.653812.peg.2245;6666666.653812.peg.2243;
rxn02784_c0	2'-hydroxy-2,3-dihydrodaidzein:NADP+ 2-oxidoreductase	cpd00006_c0 + cpd02238_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd01638_c0	6666666.653812.peg.2604;
rxn03962_c0	GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)	cpd00006_c0 + cpd00272_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00900_c0	6666666.653812.peg.1335;
rxn11722_c0	R08187	cpd00001_c0 + cpd16345_c0 <=> cpd00010_c0 + 2.0 cpd00067_c0 + cpd05231_c0	6666666.653812.peg.19;
rxn00184_c0	L-Glutamate:NADP+ oxidoreductase (deaminating)	cpd00001_c0 + cpd00006_c0 + cpd00023_c0 <=> cpd00005_c0 + cpd00013_c0 + cpd00024_c0 + cpd00067_c0	6666666.653812.peg.4006;
rxn01025_c0	5-Methylcytosine aminohydrolase	cpd00001_c0 + cpd00067_c0 + cpd01587_c0 --> cpd00013_c0 + cpd00151_c0	6666666.653812.peg.1091;
rxn02155_c0	ATP:nicotinamide-nucleotide adenylyltransferase	cpd00002_c0 + cpd00873_c0 <=> cpd00012_c0 + cpd00638_c0	6666666.653812.peg.1611;6666666.653812.peg.1356;6666666.653812.peg.4184;
rxn02228_c0	3-Mercaptolactate:NAD+ oxidoreductase	cpd00003_c0 + cpd03455_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00706_c0	6666666.653812.peg.5244;6666666.653812.peg.4224;6666666.653812.peg.5227;6666666.653812.peg.4855;
rxn05975_c0	2-Oxoaldehyde:NAD+ 2-oxidoreductase	cpd00001_c0 + cpd00003_c0 + cpd11693_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd11625_c0	6666666.653812.peg.5049;6666666.653812.peg.4844;6666666.653812.peg.3362;6666666.653812.peg.4588;6666666.653812.peg.1088;
rxn01273_c0	(R)-Lactaldehyde:NAD+ 2-oxidoreductase	cpd00001_c0 + cpd00003_c0 + cpd00693_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00221_c0	6666666.653812.peg.5049;6666666.653812.peg.4844;6666666.653812.peg.3362;6666666.653812.peg.4588;6666666.653812.peg.1088;
rxn00714_c0	P1,P4-bis(5'-uridyl)-tetraphosphate uridylohydrolase	cpd00001_c0 + cpd03706_c0 --> cpd00062_c0 + cpd00067_c0 + cpd00091_c0	6666666.653812.peg.2763;6666666.653812.peg.1898;
rxn05236_c0	2'-Deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase	cpd00062_c0 + cpd11421_c0 --> cpd00001_c0 + cpd00358_c0 + cpd11420_c0	6666666.653812.peg.3077;
rxn05602_c0	L-lactate reversible transport via proton symport	cpd00067_e0 + cpd00159_e0 <=> cpd00067_c0 + cpd00159_c0	6666666.653812.peg.3012;
rxn11801_c0	R08273	cpd00001_c0 + cpd16448_c0 <=> cpd00010_c0 + 2.0 cpd00067_c0 + cpd16347_c0	6666666.653812.peg.19;
rxn00634_c0	D-Glucitol:NAD+ 2-oxidoreductase	cpd00003_c0 + cpd00588_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00082_c0	6666666.653812.peg.5113;
rxn08793_c0	L-Lactate dehydrogenase (menaquinone)	cpd00159_c0 + cpd15500_c0 --> cpd00020_c0 + cpd15499_c0	6666666.653812.peg.5244;6666666.653812.peg.4224;6666666.653812.peg.5227;6666666.653812.peg.4855;
rxn02971_c0	5-oxo-2,5-dihydrofuran-2-acetate delta3-delat2-isomerase	cpd02536_c0 <=> cpd02255_c0	6666666.653812.peg.1214;
rxn00440_c0	ATP:thiamine diphosphotransferase	cpd00002_c0 + cpd00305_c0 <=> cpd00018_c0 + cpd00056_c0 + cpd00067_c0	6666666.653812.peg.622;
rxn11650_c0	cob(II)yrinic acid-a,c-diamide:FMN oxidoreductase	cpd01270_c0 + 2.0 cpd03914_c0 <=> cpd00050_c0 + 3.0 cpd00067_c0 + 2.0 cpd03915_c0	6666666.653812.peg.2594;
rxn01506_c0	N-Acetyl-D-glucosamine 6-phosphate 2-epimerase	cpd00293_c0 <=> cpd02612_c0	6666666.653812.peg.4258;
rxn06586_c0	3-methylbutanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-(3-methylbutanoyl)transferase	cpd00449_c0 + cpd01882_c0 <=> cpd00010_c0 + cpd14699_c0	6666666.653812.peg.1636;6666666.653812.peg.4943;
rxn01725_c0	Carnitine:NAD+ 3-oxidoreductase	cpd00003_c0 + cpd00266_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd01715_c0	6666666.653812.peg.5255;
rxn00151_c0	ATP:pyruvate,phosphate phosphotransferase	cpd00002_c0 + cpd00009_c0 + cpd00020_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00061_c0 + 2.0 cpd00067_c0	6666666.653812.peg.555;
rxn04027_c0	UDP-6-sulfo-6-deoxyglucose sulfohydrolase	cpd00026_c0 + cpd00081_c0 <=> cpd00001_c0 + cpd08358_c0	6666666.653812.peg.2894;
rxn03611_c0	4-Methylcatechol:oxygen 1,2-oxidoreductase(decyclizing)	cpd00007_c0 + cpd04117_c0 <=> 2.0 cpd00067_c0 + cpd02542_c0	6666666.653812.peg.1215;
rxn01073_c0	sn-Glycero-3-phosphoethanolamine glycerophosphohydrolase	cpd00001_c0 + cpd00908_c0 --> cpd00067_c0 + cpd00080_c0 + cpd00162_c0	6666666.653812.peg.2816;6666666.653812.peg.4938;
rxn07430_c0	R07599	cpd00056_c0 + cpd00067_c0 + cpd00123_c0 --> cpd00011_c0 + cpd14700_c0	6666666.653812.peg.1637;6666666.653812.peg.4941;6666666.653812.peg.4942;
rxn00602_c0	(R)-Methylmalonyl-CoA CoA-carbonylmutase	cpd00891_c0 <=> cpd00078_c0	6666666.653812.peg.3797;
rxn08783_c0	DLACTDEHYDROGFAD-RXN.c.metaexp.CPD-9956_UBIQUINONE-8	cpd00221_c0 + cpd15560_c0 --> cpd00020_c0 + cpd15561_c0	6666666.653812.peg.3013;
rxn02321_c0	L-ribulose-5-phosphate 3-epimerase	cpd00808_c0 <=> cpd02100_c0	6666666.653812.peg.2832;
rxn01672_c0	dCTP aminohydrolase	cpd00001_c0 + cpd00067_c0 + cpd00356_c0 --> cpd00013_c0 + cpd00358_c0	6666666.653812.peg.1908;
rxn00105_c0	ATP:nicotinamide-nucleotide adenylyltransferase	cpd00002_c0 + cpd00355_c0 <=> cpd00003_c0 + cpd00012_c0	6666666.653812.peg.1611;6666666.653812.peg.1356;6666666.653812.peg.4184;
rxn00510_c0	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase (L-lysine-forming)	cpd00001_c0 + cpd00003_c0 + cpd00351_c0 <=> cpd00004_c0 + cpd00024_c0 + cpd00039_c0 + cpd00067_c0	6666666.653812.peg.2789;
rxn02889_c0	3-Methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming)	cpd00002_c0 + cpd00242_c0 + cpd01966_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02068_c0	6666666.653812.peg.3752;
rxn00559_c0	D-mannose-6-phosphate aldose-ketose-isomerase	cpd00235_c0 <=> cpd00072_c0	6666666.653812.peg.1483;6666666.653812.peg.4184;
rxn00290_c0	succinyl-CoA:acetoacetate CoA-transferase	cpd00078_c0 + cpd00142_c0 <=> cpd00036_c0 + cpd00279_c0	6666666.653812.peg.4864;6666666.653812.peg.4865;
rxn01987_c0	R02750	cpd00008_c0 + cpd00067_c0 + cpd00510_c0 <=> cpd00002_c0 + cpd01242_c0	6666666.653812.peg.254;6666666.653812.peg.2367;
rxn02085_c0	4,5-Dihydro-4-oxo-5-imidazolepropanoate hydro-lyase	cpd00067_c0 + cpd02311_c0 --> cpd00001_c0 + cpd00581_c0	6666666.653812.peg.3625;6666666.653812.peg.734;
rxn04032_c0	cyclic-imide amidohydrolase (decyclicizing)	cpd00001_c0 + cpd04491_c0 <=> cpd00067_c0 + cpd01123_c0	6666666.653812.peg.1146;6666666.653812.peg.4795;
rxn06377_c0	glycine:lipoylprotein oxidoreductase (decarboxylating and acceptor-aminomethylating)	cpd00033_c0 + cpd00067_c0 + cpd12005_c0 --> cpd00011_c0 + cpd11830_c0	6666666.653812.peg.4448;6666666.653812.peg.2404;
rxn06567_c0	2-Acetyl-1-alkyl-sn-glycerol acetylhydrolase	cpd00001_c0 + cpd12400_c0 <=> cpd00029_c0 + cpd00067_c0 + cpd12184_c0	6666666.653812.peg.4794;
rxn04757_c0	violaxanthin-neoxanthin isomerase (epoxide-opening)	cpd05521_c0 <=> cpd05513_c0	6666666.653812.peg.4840;
rxn03380_c0	L-Serine hydro-lyase (adding homocysteine)	cpd00054_c0 + cpd03397_c0 <=> cpd00001_c0 + cpd03398_c0	6666666.653812.peg.3995;
rxn00621_c0	CTP:sn-glycerol-3-phosphate cytidylyltransferase	cpd00052_c0 + cpd00080_c0 <=> cpd00012_c0 + cpd00402_c0	6666666.653812.peg.5209;
rxn11727_c0	R08192	cpd00001_c0 + cpd14899_c0 <=> cpd00010_c0 + 2.0 cpd00067_c0 + cpd16337_c0	6666666.653812.peg.19;
rxn03541_c0	adenosylcobinamide amidohydrolase	cpd02039_c0 + cpd03917_c0 <=> cpd00001_c0 + cpd03918_c0	6666666.653812.peg.4945;
rxn00992_c0	(R)-3-Hydroxybutanoate:NAD+ oxidoreductase	cpd00003_c0 + cpd00797_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00142_c0	6666666.653812.peg.5270;6666666.653812.peg.3684;6666666.653812.peg.960;
rxn00371_c0	Formate:NAD+ oxidoreductase	cpd00003_c0 + cpd00047_c0 --> cpd00004_c0 + cpd00011_c0	6666666.653812.peg.1199;6666666.653812.peg.2910;6666666.653812.peg.2911;6666666.653812.peg.2912;6666666.653812.peg.2913;6666666.653812.peg.4149;
